product_id,store_id,date_id,on_hand_qty,reserved_qty,in_transit_qty,overstock_qty,understock_qty,stock_value,week_start_date,fill_rate_pct,stockout_pct,inventory_turnover,excess_inventory_pct,shipment_id,shipment_date,route_id,vehicle_id,planned_departure,actual_departure,delivery_time_mins,fuel_cost,route_efficiency_score,cluster_id,optimal_transfer_qty,cost_minimization_pct,service_level_gain_pct,model_confidence_score,model_version,recommendation_date,from_store_id,to_store_id,transfer_qty,transfer_cost,planned_ship_date,actual_delivery_date,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000118,3/19/2025,R_00169,V_0156,9/18/2025,9/2/2024,1134,257.32,0.806,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000118,3/19/2025,R_00169,V_0156,9/18/2025,9/2/2024,1134,257.32,0.806,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000118,3/19/2025,R_00169,V_0156,9/18/2025,9/2/2024,1134,257.32,0.806,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000118,3/19/2025,R_00169,V_0156,9/18/2025,9/2/2024,1134,257.32,0.806,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000118,3/19/2025,R_00169,V_0156,9/18/2025,9/2/2024,1134,257.32,0.806,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0212,D_20250428,459,19,348,140,11,7298.03,8/11/2024,90.28,2.81,3.42,40.87,SH_000432,3/4/2025,R_00170,V_0076,9/22/2024,7/29/2024,648,424.44,0.954,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000028,1/26/2025,R_00129,V_0051,12/21/2024,5/2/2025,233,124.29,0.438,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000028,1/26/2025,R_00129,V_0051,12/21/2024,5/2/2025,233,124.29,0.438,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000433,8/26/2024,R_00206,V_0078,3/10/2025,7/25/2024,1199,9.72,0.999,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000433,8/26/2024,R_00206,V_0078,3/10/2025,7/25/2024,1199,9.72,0.999,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000643,10/14/2025,R_00095,V_0110,2/10/2025,8/20/2024,478,132.84,0.795,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,5/18/2025,76.33,11.1,2.48,30.75,SH_000643,10/14/2025,R_00095,V_0110,2/10/2025,8/20/2024,478,132.84,0.795,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000028,1/26/2025,R_00129,V_0051,12/21/2024,5/2/2025,233,124.29,0.438,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000028,1/26/2025,R_00129,V_0051,12/21/2024,5/2/2025,233,124.29,0.438,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000433,8/26/2024,R_00206,V_0078,3/10/2025,7/25/2024,1199,9.72,0.999,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000433,8/26/2024,R_00206,V_0078,3/10/2025,7/25/2024,1199,9.72,0.999,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000643,10/14/2025,R_00095,V_0110,2/10/2025,8/20/2024,478,132.84,0.795,0,0,0,0,0,0,0,S_0389,S_0438,149,2081.95,7/27/2025,9/14/2024,
P_00474,S_0027,D_20240803,954,112,114,30,5,18989.25,7/26/2024,68.92,10.58,11.97,37.19,SH_000643,10/14/2025,R_00095,V_0110,2/10/2025,8/20/2024,478,132.84,0.795,0,0,0,0,0,0,0,S_0068,S_0155,212,3132.52,10/29/2025,10/3/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000183,4/21/2025,R_00140,V_0139,8/11/2024,10/4/2024,368,279.47,0.279,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000235,12/8/2024,R_00132,V_0149,8/9/2025,8/10/2025,463,359.25,0.829,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000434,2/22/2025,R_00294,V_0065,12/4/2024,12/18/2024,908,204.43,0.312,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000673,6/27/2025,R_00022,V_0084,5/15/2025,2/20/2025,607,208.3,0.726,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_008,215,46.82,20.48,0.873,v1.1,2/28/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_063,78,39.37,14.62,0.933,v1.9,6/26/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0178,S_0144,59,628.77,5/7/2025,2/14/2025,
P_00480,S_0103,D_20250607,882,139,185,19,26,12679.97,7/30/2024,77.38,16.64,10.02,32.83,SH_000765,10/20/2024,R_00061,V_0193,8/27/2025,9/10/2024,371,414.88,0.762,C_086,289,27.29,21.87,0.721,v1.1,1/3/2025,S_0411,S_0372,434,198.61,11/19/2025,9/11/2024,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_054,106,43.76,13.9,0.618,v3.1,12/23/2024,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_071,237,3.66,16.71,0.909,v3.8,10/17/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_026,273,30.18,22.36,0.631,v2.2,6/28/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_062,42,13.39,10.83,0.716,v1.2,7/5/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_068,205,18.61,8.22,0.433,v1.9,1/16/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_054,106,43.76,13.9,0.618,v3.1,12/23/2024,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_071,237,3.66,16.71,0.909,v3.8,10/17/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_026,273,30.18,22.36,0.631,v2.2,6/28/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_062,42,13.39,10.83,0.716,v1.2,7/5/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,8/21/2025,96.4,0.51,9.17,22.94,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_068,205,18.61,8.22,0.433,v1.9,1/16/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_054,106,43.76,13.9,0.618,v3.1,12/23/2024,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_071,237,3.66,16.71,0.909,v3.8,10/17/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_026,273,30.18,22.36,0.631,v2.2,6/28/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_062,42,13.39,10.83,0.716,v1.2,7/5/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000395,4/7/2025,R_00225,V_0067,7/10/2025,8/17/2025,761,209.53,0.281,C_068,205,18.61,8.22,0.433,v1.9,1/16/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_054,106,43.76,13.9,0.618,v3.1,12/23/2024,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_071,237,3.66,16.71,0.909,v3.8,10/17/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_026,273,30.18,22.36,0.631,v2.2,6/28/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_062,42,13.39,10.83,0.716,v1.2,7/5/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00121,S_0112,D_20250228,469,46,322,145,135,2685.83,11/23/2024,96.24,5.85,5.27,22.85,SH_000435,7/25/2025,R_00056,V_0034,10/18/2025,9/3/2024,130,454.09,0.754,C_068,205,18.61,8.22,0.433,v1.9,1/16/2025,S_0250,S_0167,51,511.32,9/19/2024,5/9/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000386,10/21/2024,R_00073,V_0092,7/11/2025,10/6/2024,520,202.04,0.152,C_028,298,1.32,0.5,0.968,v3.8,2/13/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000386,10/21/2024,R_00073,V_0092,7/11/2025,10/6/2024,520,202.04,0.152,C_015,171,35.91,22.31,0.889,v2.7,2/3/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000436,6/10/2025,R_00111,V_0154,10/29/2024,10/10/2024,909,371.45,0.44,C_028,298,1.32,0.5,0.968,v3.8,2/13/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000436,6/10/2025,R_00111,V_0154,10/29/2024,10/10/2024,909,371.45,0.44,C_015,171,35.91,22.31,0.889,v2.7,2/3/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000651,10/25/2024,R_00291,V_0018,10/6/2024,11/10/2025,636,65.84,0.764,C_028,298,1.32,0.5,0.968,v3.8,2/13/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,10/9/2025,63.13,8.64,5.2,15.73,SH_000651,10/25/2024,R_00291,V_0018,10/6/2024,11/10/2025,636,65.84,0.764,C_015,171,35.91,22.31,0.889,v2.7,2/3/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,12/1/2024,85.9,3.96,7.8,36.06,SH_000386,10/21/2024,R_00073,V_0092,7/11/2025,10/6/2024,520,202.04,0.152,C_028,298,1.32,0.5,0.968,v3.8,2/13/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,12/1/2024,85.9,3.96,7.8,36.06,SH_000386,10/21/2024,R_00073,V_0092,7/11/2025,10/6/2024,520,202.04,0.152,C_015,171,35.91,22.31,0.889,v2.7,2/3/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,12/1/2024,85.9,3.96,7.8,36.06,SH_000436,6/10/2025,R_00111,V_0154,10/29/2024,10/10/2024,909,371.45,0.44,C_028,298,1.32,0.5,0.968,v3.8,2/13/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
P_00164,S_0173,D_20250616,374,0,55,159,123,11245.82,12/1/2024,85.9,3.96,7.8,36.06,SH_000436,6/10/2025,R_00111,V_0154,10/29/2024,10/10/2024,909,371.45,0.44,C_015,171,35.91,22.31,0.889,v2.7,2/3/2025,S_0189,S_0139,201,4331.56,12/5/2024,12/2/2025,
